Volume,Chapter,Vol_Chap,Section,Designation,Ancient_Author,Descriptive_Title,Text
17,06,17.06,"Letters from Dilbat, Larak and Nippur",SAA 17 087,Šullumu,Unoccupied Men (ABL 1027),ardu[slave]N Šullumu[1]PN ana[to]PRP dinānu[substitution]N šarru[king]N bēlu[lord]N alāku[go]V Uraš[1]DN u[and]CNJ Belet-ekalli[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N ṣābu[people]N šunu[they]IP rēqu[distant]AJ Nabu[1]DN dāʾipu[one-who-knocks]N hīṭu[error]N
17,06,17.06,"Letters from Dilbat, Larak and Nippur",SAA 17 088,Da’ini and Nabu-le’i,(no title) (CT 54 331),ṭuppu[tablet]N Daʾini[1]PN u[and]CNJ Nabu-leʾi[1]PN ana[to]PRP Šarru-ken[Sargon-II]PN šarru[king]N kiššatu[totality]N bēlu[lord]N ana[to]PRP šarru[king]N
17,06,17.06,"Letters from Dilbat, Larak and Nippur",SAA 17 089,The šandabakku of Nippur,Barik-il of Larak Appeals to the King in the Assembly (ABL 0344),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N šandabakku[governor-of-Nippur]N u[and]CNJ mušarkisu[(military)-procurement-officer]N lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N Enlil[1]DN Ninurta[1]DN u[and]CNJ Nusku[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V šipirtu[message]N mātu[land]N tāmtimuwa[of-the-sea]AJ ana[to]PRP mušarkisu[(military)-procurement-officer]N šapāru[send]V šasû[shout]V u[and]CNJ adû[now]AV ana[to]PRP šarru[king]N bēlu[lord]N wabālu[bring]V šarru[king]N kī[like]PRP ša[that]REL leʾû[be-able]V epēšu[do]V Barik-il[1]PN Larakaya[Larakean]EN ištu[from]PRP bītu[house]N kīlu[enclosure]N ša[of]DET Larak[1]GN kī[like]PRP halāqu[be(come)-lost]V ina[in]PRP puhru[assembly]N ša[of]DET nišu[people]N awātu[word]N šarru[king]N qabû[say]V adû[now]AV ana[to]PRP pānu[front]N šarru[king]N bēlu[lord]N šapāru[send]V šarru[king]N šâlu[ask]V
17,06,17.06,"Letters from Dilbat, Larak and Nippur",SAA 17 090,The šandabakku of Nippur,Watch of Ekur and Nippur (CT 54 011),ṭuppu[tablet]N šandabakku[governor-of-Nippur]N ana[to]PRP šarru[king]N bēlu[lord]N lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N rabû[big]AJ ša[of]DET Ekur[1]TN u[and]CNJ Nippur[1]GN mimma[anything]XP mala[as-much-as]REL kaṣāpu[think]V qātu[hand]N kašādu[reach]V ana[to]PRP muhhu[skull]N dibbu[words]N ša[that]REL šarru[king]N šapāru[send]V umma[saying]PRP ana[to]PRP akanna[here]AV māru[son]N ana[to]PRP šēpu[foot]N šakānu[put]V umma[saying]PRP maṣṣartu[observation]N danānu[be(come)-strong]V u[and]CNJ maṣṣartu[observation]N ša[of]DET Ekur[1]TN u[and]CNJ Nippur[1]GN lū[may]MOD dannu[strong]AJ Inurta-naṣir[1]PN šešgallu[big-brother]N šū[he]IP dibbu[words]N šarru[king]N
17,06,17.06,"Letters from Dilbat, Larak and Nippur",SAA 17 091,The šandabakku of Nippur,(no title) (CT 54 435),ardu[slave]N šandabakku[governor-of-Nippur]N ana[to]PRP dinānu[substitution]N šarru[king]N bēlu[lord]N alāku[go]V Enlil[1]DN Ninurta[1]DN Nusku[1]DN ana[to]PRP šarru[king]N bēlu[lord]N karābu[pray]V umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N šarru[king]N bēlu[lord]N ṭēmu[(fore)thought]N ša[of]DET šarru[king]N bēlu[lord]N šarru[king]N bēlu[lord]N šapāru[send]V
17,07,17.07,Letters from Gambulu,SAA 17 092,Lanše,Handing Over Murderers of Babylonians (ABL 0848),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Lanše[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N aššu[because-(of)]SBJ dāʾikānu[murderer]N ša[of]DET māru[son]N Babili[Babylon]GN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V ina[in]PRP mati[when?]QP nāru[river]N ana[to]PRP Hindaraya[Hindarean]EN petû[open]AJ pirṣatu[deceit]N dabābu[speak]V enna[now]AV adû[now]AV Hindaraya[Hindarean]EN ištēn[one]NU ša[of]DET Abi-hasa[1]PN ana[to]PRP māru[son]N Babili[Babylon]GN ana[to]PRP kūm[instead-of]PRP dāʾikānu[murderer]N nadānu[give]V u[and]CNJ ummu[mother]N ša[of]DET Rasitu[1]GN ittī[on-top-of-that]AV ana[to]PRP māru[son]N Babili[Babylon]GN nadānu[give]V
17,07,17.07,Letters from Gambulu,SAA 17 093,Lanše,Hostages of Hindareans; Digging Canal and Choosing Bulls (CT 54 174),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Lanše[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šulmu[completeness]N šarru[king]N bēlu[lord]N adû[now]AV ina[in]PRP muhhu[skull]N maškanu[place-of-putting]N ša[of]DET Hindaraya[Hindarean]EN ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V maškanu[place-of-putting]N lā[not]MOD maškanu[place-of-putting]N kī[like]PRP abāku[lead-away]V ina[in]PRP bītu[house]N maṣṣartu[observation]N ša[of]DET šarru[king]N bēlu[lord]N kalû[hold-(back)]V pūtu[forehead]N maškanu[place-of-putting]N ša[of]DET Hindaraya[Hindarean]EN mala[as-much-as]REL ina[in]PRP pānu[front]N našû[lifted]AJ adû[now]AV ša[that]REL ṣābu[people]N itti[with]PRP alāku[go]V ina[in]PRP aššu[because-(of)]SBJ šunu[they]IP šapāru[send]V maškanu[place-of-putting]N abāku[lead-away]V ina[in]PRP muhhu[skull]N dullu[trouble]N ša[of]DET nāru[river]N ša[that]REL šarru[king]N bēlu[lord]N ṭēmu[(fore)thought]N šakānu[put]V adû[now]AV ina[in]PRP muhhu[skull]N ušuzzāyu[standing]AJ ina[in]PRP muhhu[skull]N šuklulu[complete]AJ ša[that]REL šarru[king]N bēlu[lord]N qabû[say]V adû[now]AV hiāru[choose]V
17,07,17.07,Letters from Gambulu,SAA 17 094,Lanše,Withholding Hostages (ABL 1382),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Lanše[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šulmu[completeness]N šarru[king]N bēlu[lord]N ištu[from]PRP urrupu[clouded]AJ šarru[king]N bēlu[lord]N kī[like]PRP našû[lift]V umma[saying]PRP wabālu[bring]V rubû[prince]N pānu[front]N ana[to]PRP adû[now]AV šarru[king]N bēlu[lord]N ana[to]PRP šarru[king]N bēlu[lord]N pīhātu[responsibility]N ina[in]PRP Dakkuru[1]PN mātu[land]N rapšu[wide]AJ la-qāt[from-the-hand]PRP šarru[king]N bēlu[lord]N elû[go-up]V ana[to]PRP pānu[front]N šarru[king]N bēlu[lord]N alāku[go]V Mahumaya[1]PN šū[he]IP ina[in]PRP libbu[interior]N urāku[rod]N târu[turn]V adû[now]AV pānu[front]N šarru[king]N bēlu[lord]N dagālu[see]V agâ[this]DP šūtu[he]IP buqurrû[legal-claim]N ša[that]REL šarru[king]N bēlu[lord]N ina[in]PRP pānu[front]N ina[in]PRP libbu[interior]N ṣibtu[seizure]N adi[until]PRP lā[not]MOD šū[he]IP u[and]CNJ ana[to]PRP agannû[these]DP ṣabû[wish-(for)]V u[and]CNJ libbu[interior]N ul[not]MOD minamma[why?]QP ina[in]PRP ana[to]PRP tarṣu[extent]N ušuzzāyu[standing]AJ māru[son]N Šarru-ken[Sargon-II]PN mala[as-much-as]REL makkūru[property]N ramānu[self]N bītu[house]N bēlu[lord]N šarru[king]N bēlu[lord]N šū[he]IP ina[in]PRP pānu[front]N adi[until]PRP ištēn[one]NU šattu[year]N ina[in]PRP libbu[interior]N ēkallu[palace]N ša[of]DET šarru[king]N bēlu[lord]N lasāmu[run]V awīlu[man]N agâ[this]DP ša[that]REL Dakkuru[1]PN râmu[love]V ša[that]REL abu[father]N hurri[ever-(after)]AV qallu[light]AJ agâ[this]DP šattu[year]N šū[he]IP
17,07,17.07,Letters from Gambulu,SAA 17 095,Lanše,Withholding Hostages (to the Vizier) (ABL 1316),adû[now]AV bēlu[lord]N nakru[enemy]N ina[in]PRP bītu[house]N mannu[who?]QP ūmu[day]N ša[of]DET Šamaš-bunaya[1]PN Haʾir[1]PN šū[he]IP maškanu[place-of-putting]N ṣabtu[seized]AJ u[and]CNJ ina[in]PRP ūmu[day]N ša[of]DET Aššur-belu-taqqin[1]PN ša[that]REL anāku[I]IP mādu[many]AJ ana[to]PRP maškanu[place-of-putting]N sapānu[flatten]V enna[now]AV ina[in]PRP ūmu[day]N ša[of]DET Marduk-šarru-uṣur[1]PN maškanu[place-of-putting]N ṣehēru[be(come)-small]N lā[not]MOD qīpu[believable]AJ u[and]CNJ ul[not]MOD ša[that]REL ina[in]PRP ēkallu[palace]N ša[of]DET šarru[king]N u[and]CNJ šarru[king]N bēlu[lord]N manû[count]V maškanu[place-of-putting]N ul[not]MOD šeʾû[seek-(out)]V pīhātu[responsibility]N agâ[this]DP patānu[become-strong]V anāku[I]IP ina[in]PRP ṭēmu[(fore)thought]N ezēbu[leave]V akī[as;-like]PRP ša[that]REL Nabu[1]DN šukkallu[(a-court-official)]N bēlu[lord]N bēlu[lord]N nakru[enemy]N sulummê[peace-making]N ana[to]PRP šarru[king]N lā[not]MOD rabû[be(come)-big]V pānu[front]N lemnu[bad]AJ šemû[hear]V yānu[(there)-is-not]V lā[not]MOD šū[he]IP u[and]CNJ mātu[land]N rapšu[wide]AJ la-qāt[from-the-hand]PRP šarru[king]N elû[go-up]V aššu[because-(of)]SBJ Abi-hari[1]PN ana[to]PRP pānu[front]N ul[not]MOD amru[seen]AJ aššu[because-(of)]SBJ Nergal-naṣir[1]PN ana[to]PRP pānu[front]N ul[not]MOD amru[seen]AJ ana[to]PRP pānu[front]N šukkallu[(a-court-official)]N bēlu[lord]N amru[seen]AJ šukkallu[(a-court-official)]N dīnu[legal-decision]N itti[with]PRP diānu[judge]V Marduk-šarru-uṣur[1]PN amāru[see]V kī[like]PRP epēšu[do]V kī[like]PRP ša[that]REL lā[not]MOD epēšu[do]V Dakkuru[1]PN mātu[land]N rapšu[wide]AJ la-qāt[from-the-hand]PRP šarru[king]N bēlu[lord]N elû[go-up]V ana[to]PRP pānu[front]N šarru[king]N bēlu[lord]N alāku[go]V Mahumaya[1]PN šū[he]IP ina[in]PRP libbu[interior]N urāku[rod]N târu[turn]V adû[now]AV pānu[front]N šukkallu[(a-court-official)]N bēlu[lord]N dagālu[see]V agâ[this]DP šūtu[he]IP buqurrû[legal-claim]N ša[that]REL šukkallu[(a-court-official)]N bēlu[lord]N ina[in]PRP pānu[front]N umma[saying]PRP aššu[because-(of)]SBJ dūru[(city)-wall]N ša[of]DET Bit-Dakkuri[1]GN ana[to]PRP ṣirû[brim]N malû[full]AJ ul[not]MOD qallu[light]AJ agâ[this]DP šattu[year]N šū[he]IP umma[saying]PRP kittu[truth]N
17,07,17.07,Letters from Gambulu,SAA 17 096,Lanše,Giving People for People (ABL 0849),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Lanše[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šulmu[completeness]N šarru[king]N bēlu[lord]N ūma[today]AV ina[in]PRP muhhu[skull]N ṣābu[people]N ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V umma[saying]PRP ardu[slave]N ša[of]DET Zeru-ibni[1]PN šunu[they]IP umma[saying]PRP târu[turn]V nadānu[give]V ardu[slave]N ša[of]DET Zeru-ibni[1]PN ina[in]PRP pānu[front]N yānu[(there)-is-not]V kittu[truth]N ṣābu[people]N Damunaya[1]EN āliku[going]N pānātu[front]N ša[of]DET šarru[king]N bēlu[lord]N šunu[they]IP ahu[brother]N Zeru-ibni[1]PN ana[to]PRP kī[like]PRP dibbu[words]N u[and]CNJ ṣābu[people]N akanna[here]AV kilallān[both]AJ u[and]CNJ bēlu[lord]N ṭābtu[goodness]N šunu[they]IP itti[with]PRP hiʾālu[army]N ša[that]REL ana[to]PRP pīhātu[responsibility]N ša[of]DET Dimašqa[Damascus]GN nadānu[give]V kī[like]PRP pānu[front]N šarru[king]N bēlu[lord]N mahru[received]AJ ṣābu[people]N akī[as;-like]PRP nišu[people]N ana[to]PRP Zeru-ibni[1]PN nadānu[give]V ina[in]PRP muhhu[skull]N pû[mouth]N ša[of]DET šarru[king]N bēlu[lord]N nišu[people]N akī[as;-like]PRP nišu[people]N nadānu[give]V ardu[slave]N ina[in]PRP pānu[front]N yānu[(there)-is-not]V
17,07,17.07,Letters from Gambulu,SAA 17 097,Lanše,Fragment Mentioning the Damunu Tribe (CT 54 131),ul[not]MOD kī[like]PRP ša[of]DET Damunaya[1]EN tebû[arise]V mahāru[face]V ša[that]REL ina[in]PRP šiltāhu[arrow]N
17,07,17.07,Letters from Gambulu,SAA 17 098,Lanše,(no title) (CT 54 505),ana[to]PRP Zeru-ibni[1]PN ana[to]PRP šarru[king]N bēlu[lord]N ša[that]REL šarru[king]N šapāru[send]V umma[saying]PRP ana[to]PRP ṭēmu[(fore)thought]N libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N kī[like]PRP epēšu[do]V ana[to]PRP ša[that]REL šarru[king]N šapāru[send]V umma[saying]PRP sinništu[woman]N ana[to]PRP īnu[eye]N ina[in]PRP muhhu[skull]N šaknu[placed]AJ ina[in]PRP muhhu[skull]N šarru[king]N bēlu[lord]N šaknu[placed]AJ u[and]CNJ alāku[go]V amāru[see]V šarru[king]N nāgiru[herald]N umma[saying]PRP dibbu[words]N
17,07,17.07,Letters from Gambulu,SAA 17 099,Lanše,Fragment Mentioning the Damunu Tribe and Der (CT 54 102),ana[to]PRP bītu[house]N u[and]CNJ bābu[gate]N Bel-usati[1]PN ahu[brother]N alāku[go]V kalāma[all-(of-it)]N būnu[goodness]N alāku[go]V pīhātu[responsibility]N ana[to]PRP pānu[front]N alāku[go]V māru[son]N ša[of]DET Tabnea[1]PN halāqu[be(come)-lost]V Damunaya[1]EN harrānu[way]N ana[to]PRP šēpu[foot]N šakānu[put]V halāqu[be(come)-lost]V mimma[anything]XP šapāru[send]V šaknu[placed]AJ umma[saying]PRP rubû[prince]N rubātu[princess]N agâ[this]DP libbu[interior]N ina[in]PRP muhhu[skull]N pīhātu[responsibility]N Aya-mahir[1]PN ana[to]PRP pānu[front]N napharu[total]N elû[go-up]V banû[be(come)-good]V ana[to]PRP ēkallu[palace]N kī[like]PRP šâlu[ask]V madaktu[(military)-camp]N ana[to]PRP ēkallu[palace]N našû[lifted]AJ pīhātu[responsibility]N šatammu[administrator]N adi[until]PRP muhhu[skull]N ša[of]DET enna[now]AV ša[of]DET nāru[river]N umma[saying]PRP ana[to]PRP ana[to]PRP Deru[Der]GN ana[to]PRP pānu[front]N
17,07,17.07,Letters from Gambulu,SAA 17 100,Lanše,(no title) (ABL 0851),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Lanše[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šulmu[completeness]N šarru[king]N bēlu[lord]N šarru[king]N bēlu[lord]N ša[that]REL šarru[king]N bēlu[lord]N šapāru[send]V umma[saying]PRP bēlu[lord]N
17,07,17.07,Letters from Gambulu,SAA 17 101,Bada,Report on the [Son of Yakin]; Shipping Barley to Bab-bitqi (ABL 0893),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Bada[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N šulmu[completeness]N ana[to]PRP birtu[fort]N u[and]CNJ emūqu[strength]N ša[of]DET šarru[king]N bēlu[lord]N šulmu[completeness]N ana[to]PRP nišu[people]N mātu[land]N libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ aššu[because-(of)]SBJ ṭēmu[(fore)thought]N pānu[front]N nišu[people]N šarru[king]N itti[with]PRP nasāhu[tear-out]V ul[not]MOD ṣabû[wish-(for)]V šemû[hear]V umma[saying]PRP šarru[king]N u[and]CNJ Bada[1]PN nasāhu[tear-out]V annû[this]DP ša[that]REL lapān[in-front-of]PRP ina[in]PRP rēštû[first]AJ gamru[complete]AJ kī[like]PRP šarru[king]N nadû[throw-down]V dullu[trouble]N ša[of]DET šarru[king]N kī[like]PRP libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N epēšu[do]V qablu[hips]N ša[of]DET dullu[trouble]N ša[of]DET šarru[king]N bēlu[lord]N raksu[bound]AJ šarru[king]N bēlu[lord]N lū[may]MOD hamû[secure]AJ libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ mimma[anything]XP mala[as-much-as]REL šarru[king]N kiṣiptu[calculation]N kī[like]PRP pû[mouth]N libbu[interior]N šarru[king]N bēlu[lord]N epēšu[do]V māru[son]N šipru[sending]N ša[that]REL ahāru[be(come)-behind]V ana[to]PRP pānu[front]N šarru[king]N bēlu[lord]N lā[not]MOD alāku[go]V ṭēmu[(fore)thought]N târu[turn]V ana[to]PRP šarru[king]N bēlu[lord]N ul[not]MOD šapāru[send]V u[and]CNJ pānu[front]N têrtu[instruction]N dagālu[see]V adi[until]PRP uṭṭatu[grain]N ina[in]PRP Bab-bitqi[1]GN nadû[throw-down]V arki[after]PRP ana[to]PRP šarru[king]N bēlu[lord]N šapāru[send]V egertu[inscribed-tablet]N šarru[king]N bēlu[lord]N
17,07,17.07,Letters from Gambulu,SAA 17 102,Bada,The King Should Appoint Aqar-Bel-lumur (ABL 0892),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Bada[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N alla[beyond]PRP mātu[land]N gabbu[totality]N šarru[king]N bēlu[lord]N ṭābtu[goodness]N epēšu[do]V šumu[name]N ina[in]PRP ṣillu[shade]N šarru[king]N bēlu[lord]N banû[be(come)-good]V ṭābtu[goodness]N ša[that]REL šarru[king]N bēlu[lord]N epēšu[do]V ana[to]PRP šarru[king]N bēlu[lord]N târu[turn]V dabābu[speak]V ša[that]REL ina[in]PRP ṣillu[shade]N qatû[come-to-an-end]V kī[like]PRP šarru[king]N bēlu[lord]N qabû[say]V umma[saying]PRP lā[not]MOD šarru[king]N bēlu[lord]N hamṭiš[quickly]AV ina[in]PRP kallû[express-messenger]N šapāru[send]V itti[with]PRP ardu[slave]N dabābu[speak]V rahāṣu[trust]V qablu[hips]N ša[of]DET Aqar-Bel-lumur[1]PN rakāsu[bind]V lū[may]MOD ardu[slave]N ana[to]PRP pānu[front]N paqādu[entrust]V u[and]CNJ šū[he]IP alāku[go]V šarru[king]N bēlu[lord]N palāhu[fear]V mamman[somebody]XP awātu[word]N ša[of]DET šarru[king]N bēlu[lord]N kī[like]PRP yâšim[to-me]IP ul[not]MOD nadānu[give]V alla[beyond]PRP Aqar-Bel-lumur[1]PN šū[he]IP mimma[anything]XP ša[that]REL šarru[king]N kiṣiptu[calculation]N epēšu[do]V ana[to]PRP šarru[king]N bēlu[lord]N nadānu[give]V kī[like]PRP naquttu[critical-situation]N adi[until]PRP sebîšu[seven-times]AV ana[to]PRP šarru[king]N bēlu[lord]N šapāru[send]V ṣābu[people]N mala[as-much-as]REL abu[father]N mītu[dead]AJ bītu[house]N ana[to]PRP māru[son]N šarru[king]N bēlu[lord]N nadānu[give]V enna[now]AV annû[this]DP ardu[slave]N sumaktar[half-bred]AJ ša[that]REL kī[like]PRP libbu[interior]N ša[of]DET šarru[king]N ardu[slave]N lā[not]MOD ašāru[sink-down]V bītu[house]N ša[of]DET ardu[slave]N ša[of]DET šarru[king]N lā[not]MOD hepû[break]V
17,07,17.07,Letters from Gambulu,SAA 17 103,Aqar-Bel-lumur,Fragment Mentioning Bada (to the Chamberlain) (ABL 0855),ana[to]PRP ša-muhhi-bītāni[chamberlain]N bēlu[lord]N ardu[slave]N Aqar-Bel-lumur[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP danniš[very]AV ana[to]PRP ša-muhhi-bītāni[chamberlain]N bēlu[lord]N ina[in]PRP ša[of]DET Bada[1]PN ardu[slave]N ša[of]DET mû[water]N nadû[throw-down]V itti[with]PRP minamma[why?]QP ana[to]PRP bēlu[lord]N šapāru[send]V kī[like]PRP ša[that]REL bēlu[lord]N leʾû[be-able]V epēšu[do]V
17,07,17.07,Letters from Gambulu,SAA 17 104,Aqar-Bel-lumur,(no title) (ABL 0856),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Aqar-Bel-lumur[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N tāpalu[pair-(of-objects)]N šapāru[send]V u[and]CNJ tāpalu[pair-(of-objects)]N ana[to]PRP šarru[king]N bēlu[lord]N u[and]CNJ kī[like]PRP mātu[land]N agâ[this]DP ul[not]MOD kīnu[permanent]AJ gušūru[tree-trunk]N ana[to]PRP ṣibûtu[wish]N bašû[exist]V ṣābu[people]N abku[captive]N hamû[trust]V nadānu[give]V
17,07,17.07,Letters from Gambulu,SAA 17 105,Aqar-Bel-lumur,On Accounting (to Bel-ibni) (ABL 0854),ṭuppu[tablet]N Aqar-Bel-lumur[1]PN ana[to]PRP Bel-ibni[1]PN bēlu[lord]N lū[may]MOD šulmu[completeness]N ana[to]PRP bēlu[lord]N adû[now]AV nikkassu[account(s)]N ša[that]REL bēlu[lord]N qabû[say]V akkāʾi[how?]QP epēšu[do]V enna[now]AV adû[now]AV babbanû[excellent]AJ ramû[slack]V mahāru[face]V u[and]CNJ bēlu[lord]N kalû[totality]N tāmartu[view(ing)]N alāku[go]V Remutu[1]PN mišlu[half]NU biltu[load]N kaspu[silver]N našû[lift]V ālu[city]N ana[to]PRP ālu[city]N šanû[be(come)-different]V u[and]CNJ šū[he]IP mādiš[greatly]AV ana[to]PRP anāku[I]IP ina[in]PRP mātu[land]N nakru[enemy]N u[and]CNJ ištēn[one]NU ardu[slave]N ša[of]DET šarru[king]N Šula[1]PN bārû[diviner]N qabû[say]V u[and]CNJ ziqnu[beard]N baqāmu[pluck]V umma[saying]PRP ana[to]PRP mīnu[what?]QP šarru[king]N qablu[hips]N rakāsu[bind]V lapān[in-front-of]PRP lā[not]MOD palāhu[fear]V
17,07,17.07,Letters from Gambulu,SAA 17 106,Aqar-Bel-lumur,The Son of Yakin in Babylon; Nabu-hamatua Attacks the Litamu (ABL 0436),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Aqar-Bel-lumur[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N ṭēmu[(fore)thought]N ša[of]DET Mar-Yakin[1]PN ina[in]PRP Babili[Babylon]GN šū[he]IP u[and]CNJ šemû[hear]V umma[saying]PRP ana[to]PRP šupālu[depression]N ana[to]PRP našû[lifted]AJ pānu[front]N Nabu-hamatuʾa[1]PN u[and]CNJ emūqu[strength]N bašû[exist]V itti[with]PRP adi[until]PRP Litamu[1]GN alāku[go]V ištiššu[once]AV umma[saying]PRP minamma[why?]QP mātu[land]N Aššur[1]DN ana[to]PRP muhhu[skull]N ālu[city]N tebû[arise]V umma[saying]PRP anīnu[we]IP alāku[go]V ana[to]PRP muhhu[skull]N ālu[city]N ša[of]DET Bit-Dakkuri[1]GN tebû[arise]V u[and]CNJ šaniānu[secondly]AV umma[saying]PRP awātu[word]N bašû[exist]V ša[that]REL alāku[go]V ul[not]MOD ṭābu[good]AJ kī[like]PRP nahāsu[(re)cede]V ana[to]PRP Babili[Babylon]GN erēbu[enter]V u[and]CNJ šemû[hear]V umma[saying]PRP šipṭu[judgement]N ana[to]PRP ahāmiš[one-another]RP šakānu[put]V umma[saying]PRP mamman[somebody]XP lā[not]MOD nahāsu[(re)cede]V ana[to]PRP muhhu[skull]N ālu[city]N ša[of]DET mātu[land]N Aššur[1]DN lā[not]MOD alāku[go]V umma[saying]PRP šī[she]IP ana[to]PRP šarru[king]N bēlu[lord]N lū[may]MOD šarru[king]N bēlu[lord]N epēšu[do]V mišlu[half]NU
17,07,17.07,Letters from Gambulu,SAA 17 107,Aqar-Bel-lumur,Report on the Son of Yakin (CT 54 119),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Aqar-Bel-lumur[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N aššu[because-(of)]SBJ ṭēmu[(fore)thought]N ša[of]DET Mar-Yakin[1]PN
17,07,17.07,Letters from Gambulu,SAA 17 108,Aqar-Bel-lumur,(no title) (ABL 0857),ana[to]PRP šarru[king]N bēlu[lord]N ardu[slave]N Aqar-Bel-lumur[1]PN lū[may]MOD šulmu[completeness]N ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP ana[to]PRP šarru[king]N bēlu[lord]N šulmu[completeness]N ana[to]PRP birtu[fort]N u[and]CNJ emūqu[strength]N ša[of]DET šarru[king]N ṭēmu[(fore)thought]N ša[of]DET nišu[people]N mātu[land]N šulmu[completeness]N libbu[interior]N ša[of]DET šarru[king]N bēlu[lord]N lū[may]MOD ṭābu[good]AJ
